"V1","V2","V3","V4","V5","V6","V7"
2.66137990950264e-07,1.61060016987148e-07,0.474576251449608,0.0179682862684307,3.80955722983155e-05,0.0157659149709844,0.106057358127138
2.40387449225839e-07,1.55920463794585e-07,0.517575065427785,0.0248898323358847,2.28918669904396e-05,0.0158540228834884,0.223466649168186
2.74445398884406e-07,2.4387092643517e-07,0.457350311872396,0.0257700509320501,1.15859239800618e-05,0.0105812001341598,0.0216652829496578
2.2592886961613e-07,2.7549822592599e-07,0.588273439843968,0.00952722367519459,0.000175552748870208,0.0485965962065416,0.259812283586931
2.71949156868394e-07,2.25579148526084e-07,0.491577966187309,0.0245401061098283,6.96547906694835e-05,0.0147503628865165,0.089919067678384
2.50884099816182e-07,2.4131872242009e-07,0.522963206849577,0.0109075827217101,9.81890971984956e-05,0.113295160928165,0.176159590120331
2.33854662976703e-07,5.3813771553985e-07,0.573986698444083,0.0104283492122272,0.000149549904260953,0.00682911969891855,0.303810522800833
2.4200454078563e-07,1.62931271640226e-07,0.520890888024858,0.0155639996770788,2.4822470433817e-05,0.0433435903413632,0.27293174730839
2.78306301165149e-07,1.21160927852066e-07,0.449391500563282,0.0284048845704808,1.43120175850695e-06,0.00684093527031353,0.0418332135294291
3.28688964682325e-07,1.1949000870878e-07,0.383044571024903,0.0421586225353224,4.95229211794059e-05,0.0294850226436714,0.0833225092819766
3.19266984948031e-07,1.50047632598143e-07,0.402149871054239,0.0371367991106993,4.95448623762806e-05,0.00270996712297969,0.132270305861476
3.13389830214859e-07,1.82207863391563e-06,0.410298623346335,0.00413012274184068,3.13259707363062e-05,0.00144254250460835,0.482474084196837
2.99498108182083e-07,1.01510292481488e-07,0.423410299977433,0.0456355510270684,4.04380963441217e-05,0.0352255088312321,0.0458515175379798
3.38012895404229e-07,1.0688520937153e-07,0.354187348486789,0.0376791826284829,7.38928592283305e-06,0.016589726890772,0.0791483126454872
3.22324243144301e-07,1.14938867783322e-07,0.3845289952024,0.0497975730828548,3.94199432408693e-05,0.0108875381616519,0.0878199455907531
2.81411075899732e-07,2.21696794426632e-07,0.450032982911746,0.00970340719157401,1.65269254759881e-05,0.0891943723183946,0.0424254091376872
3.0786801728169e-07,1.77864246525706e-07,0.416368628393074,0.04050627743093,0.000124160844107992,0.0036795288191852,0.0419675836563179
3.09046946121775e-07,1.60804469838218e-07,0.40860711316275,0.0249073578289184,2.23386540555969e-05,0.0646246328347296,0.0458286453003344
2.59354136606017e-07,2.5421103929999e-07,0.494213897421835,0.0150493528732934,4.35429365761118e-05,0.102249369496869,0.0117771807707314
2.96592207302084e-07,2.54931864873975e-07,0.424090758076301,0.016754263123707,7.89926248031084e-05,0.0083885256633129,0.637683346142064
3.07339301295325e-07,1.08532087015948e-06,0.401411625209829,0.00500903274291905,5.78807932588007e-06,0.00802220755467379,0.456339422703764
2.2439446664816e-07,1.64826030553401e-07,0.563966642178915,0.0291217394239013,8.177163352796e-06,0.0150968805952189,0.23347910042012
2.79309594098576e-07,1.39895628460775e-07,0.473735063006512,0.0159514175213733,6.04985171751789e-05,0.100541375223338,0.203050693398309
2.26761119517117e-07,1.08905506174394e-07,0.594876926855048,0.0436906527605031,3.41985834763708e-05,0.0297542956885488,0.00777210795741466
2.77090381127668e-07,8.5936163594878e-07,0.456400209674831,0.00399147501516492,1.63081217147027e-05,0.0342004788219928,0.19492772953709
2.67152567344289e-07,1.26676273715853e-07,0.457615876097582,0.0439962708151078,4.20825775713303e-06,0.0139841141316465,0.017406626059609
2.31492480350814e-07,3.50382645888861e-07,0.543197445472105,0.0174123643398642,1.51110462575676e-05,0.00459772402088249,0.196712610248739
2.52304934575241e-07,4.11007590723795e-06,0.517968394864895,0.00116705308610493,3.20213192075191e-05,0.00209464280831591,0.684916404885869
2.22181354463916e-07,1.98009041250898e-07,0.57573396436735,0.0207759569787162,3.72436124138012e-05,0.00836243906392157,0.187092067757555
2.61998155626673e-07,2.37458083757367e-07,0.497143102785273,0.00482981795353954,6.69783003759921e-05,0.161968519300951,0.0366798911362104
3.36873682958649e-07,1.15726824349942e-07,0.372816777317352,0.0434597097499167,3.34572537042173e-05,0.0168874500765626,0.0640516044052769
2.63242546913665e-07,3.2149390902581e-07,0.482873532365813,0.0109278673344783,4.1635239592408e-05,0.0200437260667923,0.0659101216443947
2.13275674605816e-07,1.85660204672982e-07,0.605795606782284,0.0253948234950306,4.3229471997908e-05,0.00420443047516196,0.195353358647752
2.53148583869586e-07,3.98854511144144e-07,0.513675709810353,0.00812808408658442,0.000430032700962369,0.137452539864836,0.0238227895468365
2.69961479145262e-07,2.35148679248914e-07,0.481071209932973,0.0101526534855587,3.5753364458856e-06,0.142439274067326,0.00571225159905402
2.47042180988439e-07,2.81204815289083e-07,0.511530888290789,0.0171117447431584,1.38959943525748e-05,0.00222230860360129,0.167039889021177
2.52301699340315e-07,1.7813409141346e-07,0.490342551665926,0.0377632873884632,3.94499493852357e-05,0.00227585582494131,0.0473003227897254
2.26809065100442e-07,1.51492464083242e-07,0.578063546519385,0.0236014775631655,2.55068581676857e-05,0.00224214390040179,0.246664770148793
2.52642763225518e-07,2.94376655396965e-07,0.502174779014861,0.0210218510172106,8.90908270318673e-05,0.00187319450978939,0.0425625608300318
3.19357823651125e-07,2.1295891621278e-07,0.397898490557274,0.0188218541098628,4.14428672479552e-05,0.00798995526752902,0.101170968295749
3.14464377258923e-07,1.28109563294481e-07,0.399817329286257,0.043556722197965,3.7872446303299e-05,0.00301091853061273,0.0389103416471808
3.45667986274199e-07,2.72850050060032e-07,0.363193124229585,0.0211720323212435,0.000241008694032262,0.00240658916677251,0.298378683791751
2.19258159054747e-07,3.91868832438781e-07,0.588635096326747,0.01566079779435,5.53116660637259e-06,0.0030103532177287,0.218591498771432
3.31622429249265e-07,1.12517108551036e-07,0.370950292749769,0.0315004585204521,3.66053720284878e-05,0.0148144234911638,0.164187772999676
2.90579086813454e-07,5.2663413884403e-07,0.430379693040423,0.00789583423157449,7.49613454695415e-05,0.0170102040213748,0.625751200137693
2.59858947709145e-07,3.36589863715797e-07,0.506640167958051,0.0142823927498026,0.000129326409481666,0.0132243674473013,0.379896040200707
2.27579987160618e-07,1.71427123455916e-07,0.56011743086058,0.0182934602405124,1.28340782871372e-05,0.0208654888198151,0.22593415837651
2.98324818449303e-07,1.00639258592522e-07,0.439249484297773,0.0301589206682791,7.04297751988631e-05,0.0386738415534768,0.17232243111577
3.10418475049651e-07,1.39268566175304e-06,0.371166440962674,0.0131606025596302,6.66299481575938e-05,0.0142881039714187,0.684402974109497
2.19258798435485e-07,3.93745101160999e-07,0.609696806527105,0.0120156038659967,7.25750249375291e-05,0.00501761629714834,0.178130315597009
2.51175763597179e-07,3.10665347611612e-07,0.505822260495191,0.0119328223004585,2.0615181951489e-05,0.0168371832762877,0.256293676480466
2.44977273974251e-07,1.47326135616614e-07,0.526904000172181,0.0250546025567545,7.22943290523881e-05,0.0583358385812517,0.30808588930339
3.44848010245857e-07,1.25925210595426e-07,0.366028262354657,0.0350666495162028,2.57761156401259e-05,0.0340418000015055,0.10363541763531
2.81705816795172e-07,3.05093805076458e-07,0.456041168619806,0.0223253135209152,6.37389004609056e-06,0.0028680667169873,0.10256789669405
2.34226402821124e-07,2.08911021393196e-07,0.530574678766031,0.0277330606785665,1.05343271876879e-05,0.0071262515545882,0.235229116538055
2.36931092403391e-07,1.2635105153047e-07,0.559325496541454,0.022839603409751,1.30993793983695e-06,0.0288144676602442,0.216699392371446
2.30448948198061e-07,1.57232144442503e-07,0.552433058606295,0.0299343655030705,2.15143051449483e-06,0.0212190389589056,0.187191129598587
2.29907103074639e-07,1.57309894080226e-07,0.552069965600539,0.0299439910467193,2.20203217478695e-05,0.010677577138763,0.191806670982086
2.35773020038814e-07,1.64260626872958e-07,0.554874844399819,0.017007870921702,2.77852807114422e-05,0.101619638692591,0.0173683309359473
3.2297383406268e-07,1.05827246272415e-07,0.385894879097224,0.0326408682696664,4.28374447086521e-05,0.0495306746925327,0.026353703890386
2.51918674706611e-07,4.2917820686204e-07,0.515940061637037,0.0080156564050646,2.69386498489968e-05,0.0244483720992349,0.192408335351528
2.8853596563017e-07,2.65915477742051e-07,0.441257572663807,0.01148437851625,0.000228039984774287,0.0611889658592034,0.32907296848895
3.23913393314851e-07,2.41872420085269e-07,0.379309665591046,0.0229615348022601,2.33140984951979e-06,0.00866793184331412,0.0859304308575292
2.48771934052845e-07,1.85492658025892e-07,0.495974159130367,0.0272323585791732,3.44483878192357e-05,0.00552710977696929,0.153133483026749
3.08050632457643e-07,1.61913965955133e-07,0.41811959969943,0.0295566897175275,6.41778855689029e-05,0.0181721239167543,0.0943813202057142
2.55517649352981e-07,2.97009685430257e-07,0.518848880661722,0.00787599460912627,6.87576720329084e-05,0.143104480228726,0.0764945143145669
3.00960169445691e-07,1.04013666137255e-07,0.425640753054797,0.0308667905735608,3.39530900040121e-05,0.0399994464674854,0.0423401015536947
2.58964537214718e-07,1.91335919888034e-06,0.514374272057588,0.00365213535698917,0.000269462242022319,0.007678921595513,0.603318148276736
